"LISTING_ID","COMPANY_CODE","COUNTRY_CODE","ICB5_INDUSTRY_CODE","ICB5_SECTOR_CODE","ICB5_SUBSEC_CODE","ICB5_SUPERSEC_CODE","REGION_GROUP","REGION_NAME","RIC_EXTENSION","SIZE_GROUP","STYLE_GROUP"
10005,"IN804H","IN","30","303010","30301010","3030","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EMERGINGMARKETS##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","BO","L","L"
10006,"IN805I","IN","45","452010","45201030","4520","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EMERGINGMARKETS##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","BO","S","S"
10007,"IN806J","IN","30","302020","30202000","3020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EMERGINGMARKETS##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","BO","S","S"
10008,"IN809M","IN","10","101010","10101015","1010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EMERGINGMARKETS##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","BO","S","S"
10009,"IN80FS","IN","50","501010","50101035","5010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EMERGINGMARKETS##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","BO","S","S"
10010,"IN80IV","IN","40","401010","40101025","4010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EMERGINGMARKETS##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","BO","S","S"
10011,"KMT","US","50","502040","50204000","5020","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","N","S","S"
10012,"IN80S5","IN","50","502010","50201020","5020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EMERGINGMARKETS##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","BO","S","S"
10013,"IN80YB","IN","45","451020","45102010","4510","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EMERGINGMARKETS##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","BO","S","S"
10014,"IN812G","IN","40","402030","40203010","4020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EMERGINGMARKETS##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","BO","S","S"
10015,"KR602J","KR","20","201030","20103010","2010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","KQ","S","S"
10432,"IN81P3","IN","40","402020","40202020","4020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EMERGINGMARKETS##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","BO","S","S"
10433,"IN81WA","IN","50","501010","50101010","5010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EMERGINGMARKETS##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","BO","S","S"
10434,"IN821G","IN","45","451020","45102020","4510","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EMERGINGMARKETS##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","BO","S","S"
10435,"IN822H","IN","45","451020","45102020","4510","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EMERGINGMARKETS##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","BO","S","S"
10436,"IN824J","IN","50","502050","50205025","5020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EMERGINGMARKETS##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","BO","S","S"
10437,"KR174N","KR","20","201030","20103015","2010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","KQ","S","S"
10439,"KR816Q","KR","40","402040","40204035","4020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","KS","S","S"
10440,"KR19YJ","KR","55","551020","55102010","5510","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","KS","S","S"
10441,"KR20W9","KR","10","101020","10102010","1010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","KQ","S","S"
10442,"KR81BV","KR","50","502030","50203030","5020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","KS","S","S"
10443,"KR81H1","KR","50","502020","50202040","5020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","KQ","S","S"
10445,"KR81M6","KR","10","101010","10101010","1010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","KQ","S","S"
11065,"CN86R4","CN","10","101010","10101020","1010","LAM","##ASIA-NEW##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","N","S","S"
11075,"CN89HX","CN","65","651020","65102020","6510","LAS","##ASIA-NEW##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","HK","L","L"
11076,"CN89O4","CN","10","101010","10101020","1010","LAS","##ASIA-NEW##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","HK","L","L"
11082,"CN8BEW","CN","35","351010","35101010","3510","LAS","##ASIA-NEW##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","HK","M","M"
11083,"CN8BM4","CN","50","502040","50204000","5020","LAS","##ASIA-NEW##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","HK","S","S"
11084,"CN8BQ8","CN","40","401010","40101025","4010","LAS","##ASIA-NEW##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","HK","S","S"
11088,"CN8CK3","CN","40","402040","40204020","4020","LAS","##ASIA-NEW##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","HK","M","M"
11094,"CN8EF0","CN","40","404010","40401010","4040","LAS","##ASIA-NEW##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","HK","M","M"
11099,"CN870E","CN","10","101010","10101020","1010","LAM","##ASIA-NEW##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","OQ","S","S"
11102,"CN87AO","CN","40","402030","40203040","4020","LAM","##ASIA-NEW##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","OQ","M","M"
11106,"CN882H","CN","45","452010","45201015","4520","LAS","##ASIA-NEW##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","HK","L","L"
11122,"CN8B2K","CN","20","201030","20103015","2010","LAS","##ASIA-NEW##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","HK","L","L"
9714,"KR80J2","KR","40","402030","40203045","4020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","KQ","S","S"
9715,"KR80O7","KR","55","552010","55201020","5520","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","KQ","S","S"
9716,"KR80YH","KR","20","201030","20103010","2010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","KQ","S","S"
9718,"KR812M","KR","40","402030","40203040","4020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","KQ","M","M"
9719,"JP801H","JP","45","452010","45201020","4520","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-OLD##ASIA-PACIFIC##DEV-EMER-MARKET##DEVELOPEDMARKET##EASTASIA##EASTASIA-X-BRIC##GL-OLD-EX-AM-O##GL-OLD-EX-EU-O##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_APAC##SW_DM_EM_ASIA##","T","S","S"
9720,"JP808O","JP","45","451020","45102010","4510","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-OLD##ASIA-PACIFIC##DEV-EMER-MARKET##DEVELOPEDMARKET##EASTASIA##EASTASIA-X-BRIC##GL-OLD-EX-AM-O##GL-OLD-EX-EU-O##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_APAC##SW_DM_EM_ASIA##","T","S","S"
9722,"IN065G","IN","55","551020","55102010","5510","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EMERGINGMARKETS##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","BO","S","S"
9723,"ID8014","ID","30","301010","30101010","3010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_ASEAN##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##SW_DM_EM_ASEAN##","JK","S","S"
9725,"HK10XZ","CN","40","402030","40203010","4020","LAS","##ASIA-NEW##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","HK","S","S"
9727,"IL806H","IL","50","502030","50203000","5020","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_DM##SW_MIDDLEEAST_AFRICA##SW_MIDDLE_EAST##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","TA","S","S"
9728,"IL807I","IL","30","303020","30302025","3030","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_DM##SW_MIDDLEEAST_AFRICA##SW_MIDDLE_EAST##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","TA","S","S"
9731,"US80SM","US","40","402010","40201010","4020","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","OQ","S","S"
10017,"KR80CV","KR","30","302020","30202000","3020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","KQ","S","S"
10019,"KR811L","KR","40","402040","40204025","4020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","KS","S","S"
10021,"EG2084","EG","20","201030","20103015","2010","LEU","##AFRICA##DEV-EMER-MARKET##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_MIDDLEEAST_AFRICA##SW_AFRICA##SW_EM_EX_GCC##","CA","S","S"
10022,"GB8032","GB","50","502030","50203000","5020","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##EU-OLD-EX-EURO##EUROPE-NEW##EUROPE-OLD##GL-OLD-EX-AM-O##GL-OLD-EX-AS-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_EUROPE##SW_WESTERN_EUROPE##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_EUROPE##SW_DM_EUROPE##","L","S","S"
10023,"IL802D","IL","10","101010","10101015","1010","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_DM##SW_MIDDLEEAST_AFRICA##SW_MIDDLE_EAST##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","TA","S","S"
10024,"IL805G","IL","50","502020","50202010","5020","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_DM##SW_MIDDLEEAST_AFRICA##SW_MIDDLE_EAST##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","TA","S","S"
10027,"US801V","US","30","303020","30302025","3030","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","N","S","S"
10028,"US804Y","US","10","101010","10101015","1010","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","OQ","L","L"
10029,"US80A4","US","35","351020","35102020","3510","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","N","S","S"
10030,"US80E8","US","20","201020","20102010","2010","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","N","S","S"
