LISTING_ID,FREE_FLOAT_FACTOR,TRADE_DAYS_6M,DWH_INSTRUMENT_ID,DWH_LISTING_ID,IN_EXCLUSION_LIST,AVG_MCAP_20D,XETRA_TRADING_TYPE,IS_SIBLING_BY_ISSUER_IN_BLUE,COMPLIANCE_CHECK,COMPLIANCE_CHECK_GF_RULE_FLAG,ANN_REP_BREACH_4M,ANN_REP_RECD,SEMI_ANN_REP_BREACH_3M,SEMI_ANN_REP_RECD,QTLY_REP_BREACH_75D,QTLY_REP_RECD,COUNTRY_ID,IS_EUEFTA_COUNTRY,IS_HEADQUATER_IN_GERMANY,IN_RANKING_LIST_COMPOSITION,SUM_TURNOVER_12M,AVG_TURNOVER_3M,IN_COMPOSITION_DAX30,IN_COMPOSITION_MDAX,SUM_TURNOVER_12M_XETRA,SUM_TURNOVER_3M,SUM_TURNOVER_3M_XETRA,TRADE_DAYS_3M,ISSUER
2574273,0.5232,129,1575420,2574273,0,448617274.9,30,0,1,,,1,,1,,1,DE,1,1,1,1558482833,2866804.25,0,0,1531067155,189209080.5,183710866.5,66,10219
8609719,0.9157,129,4508337,8609719,0,29778729855,30,0,1,,,1,,1,,1,DE,1,1,1,23348943401,76850023.59,1,0,23304697491,5072101557,5064351283,66,10287
1619677,0.3851,129,351628,1619677,0,30886857.11,30,0,1,,,1,,1,,1,DE,1,1,0,4968008.71,21538.08485,0,0,4793764.38,1421513.6,1367182.25,66,103252
1090951,0.3178,129,351828,1090951,0,6605594.763,30,0,0,,,1,0,0,1,0,DE,1,1,0,578789.08,2483.729394,0,0,439387.2,163926.14,139246.46,66,103365
88589,0.031,129,51427,88589,0,28549204.63,30,0,1,,,1,,1,,1,DE,1,1,0,15236263.04,57014.50303,0,0,14431999.73,3762957.2,3529365.16,66,10349
56898584,0.4699,129,299769,56898584,1,,93,0,0,,,1,,1,1,0,DE,1,1,0,163444.85,131.0130303,0,0,0,8646.86,0,66,10386
21733150,1,129,10723423,21733150,0,45879540.54,30,0,1,,,1,,1,,1,DE,1,1,0,9423415.55,32577.43227,0,0,8699730.77,2150110.53,1942862.61,66,10634
88969,0.6012,129,51560,88969,1,,93,0,0,,1,0,0,0,1,0,DE,1,1,0,5778.63,13.28984848,0,0,0,877.13,0,66,10638
85145434,0.5028,129,44097245,85145434,0,18994335.03,30,0,0,,,1,,1,1,0,DE,1,1,0,2825060.99,5018.020455,0,0,2678585.61,331189.35,276456.85,66,10932
1804806,0.5037,129,1104791,1804806,0,65973705.42,30,0,1,,,1,,1,,1,DE,1,1,0,30117984.14,100495.4029,0,0,29587679.12,6632696.59,6482545.67,66,109862
4298111,0.9923,129,2253506,4298111,0,3961723699,30,0,1,,,1,,1,,1,DE,1,1,1,3673312442,13617193,0,1,3652514772,898734738.3,891920794.7,66,11143
81713596,0.4711,129,42079246,81713596,0,3985212.423,30,0,1,,,1,,1,,1,DE,1,1,0,1059844.5,1745.700909,0,0,1005068.48,115216.26,109941.99,66,11147
89715,0.4395,129,51870,89715,1,,93,0,0,,1,0,0,0,1,0,DE,1,1,0,8758.43,47.96893939,0,0,0,3165.95,0,66,11193
21192997,0.3439,129,10292160,21192997,0,11100670.28,30,0,1,,,1,,1,,1,DE,1,1,0,1671135.8,3832.106061,0,0,1526896.35,252919,220630.5,66,11295
50105862,0.5871,129,25003326,50105862,0,148407821.1,30,0,1,,,1,,1,,1,DE,1,1,0,57295990.36,125121.4305,0,0,56297553.21,8258014.41,8096051.51,66,11364
89967,0.4107,129,51919,89967,0,1300934396,30,0,1,,,1,,1,,1,DE,1,1,1,1804909604,6342497.977,0,0,1801748929,418604866.5,417879543.4,66,11390
90002,0.9424,129,51931,90002,0,589053003.7,30,0,1,,,1,,1,,1,DE,1,1,1,128202147.7,543565.9485,0,0,127369087.3,35875352.6,35601368.4,66,11434
91083,0.422,129,52325,91083,0,82230820.76,30,0,0,,,1,,1,,1,DE,1,1,0,10047106.1,37474.78333,0,0,9920564.4,2473335.7,2427023.8,66,11454
21622755,0.4571,129,10830608,21622755,0,164887353.1,30,0,1,,,1,,1,,1,DE,1,1,0,254076498.1,647205.1342,0,0,252700567.6,42715538.86,42277046.79,66,11467
28266331,0.1841,129,14158381,28266331,0,1364075557,30,0,1,,,1,,1,,1,DE,1,1,1,264718308.8,711257.5667,0,1,264191424.2,46942999.4,46880428.6,66,11473
21496957,0.5902,129,10708277,21496957,0,1072652504,30,0,1,,,1,,1,,1,DE,1,1,1,1552901692,3905660.044,0,1,1544940620,257773562.9,255955136.4,66,11485
90436,0.3978,129,52119,90436,0,175381844.8,30,0,1,,,1,,1,,1,DE,1,1,1,80645150.49,366772.3656,0,0,80027874.49,24206976.13,24149225.33,66,11505
90444,0.3472,129,52120,90444,0,360512481.6,30,0,1,,,1,,1,,1,DE,1,1,1,158516994.1,319380.7715,0,0,157326585.9,21079130.92,20889458.92,66,11515
90452,0.5,129,52121,90452,0,890508539.9,30,0,1,,,1,,1,,1,DE,1,1,1,211455578.4,1050988.338,0,0,210029018.5,69365230.3,68886530.8,66,11529
90468,0.4967,129,52123,90468,0,28286065.34,30,0,1,,,1,,1,,1,DE,1,1,0,3046502.06,10774.81909,0,0,2950477.78,711138.06,706536.66,66,11533
8091883,0.5669,129,347719,8091883,0,1402585038,30,0,1,,,1,,1,,1,DE,1,1,1,803591110.7,1949276.786,0,1,802758228.9,128652267.9,128522544.6,66,118842
1694849,0.3902,129,967365,1694849,0,575020006.6,30,0,1,,,1,,1,,1,DE,1,1,1,156994231.8,639411.9611,0,0,155877535.5,42201189.43,41848235.71,66,119353
87802844,0.0941,129,44246814,87802844,0,337583.75,30,0,0,,,1,,1,1,0,CH,1,0,0,44827.56,29.88969697,0,0,43817.62,1972.72,1299.72,66,119359
6476770,0.4762,129,3443880,6476770,0,,93,0,0,,,1,,1,1,0,DE,1,1,0,8907.12,51.33772727,0,0,0,3388.29,0,66,11948
91158,0.7468,129,52347,91158,0,65522213.24,30,0,1,,,1,,1,,1,DE,1,1,0,10965879.18,23026.90152,0,0,10637568.77,1519775.5,1446389.14,66,11970
1580675,1,129,348780,1580675,0,405668939.3,30,0,1,,,1,,1,,1,DE,1,1,1,290084037.2,673113.8311,0,0,285790309.6,44425512.85,43643804.4,66,119813
1853015,0.5526,129,301415,1853015,0,17187853.89,30,0,1,,,1,,1,,1,DE,1,1,0,5094711.41,9794.621515,0,0,4929046.99,646445.02,623096.28,66,12058
8168274,1,129,4283309,8168274,0,41152397955,30,0,1,,,1,,1,,1,DE,1,1,1,31820868549,107457933.1,1,0,31651981629,7092223582,7057374346,66,12100
1559327,0.4101,129,1007976,1559327,0,329911480.2,30,0,1,,,1,,1,,1,DE,1,1,1,180767261.2,714316.7915,0,0,180285048,47144908.24,47032910.91,66,121234
91322,0.265,129,52397,91322,0,15749127.07,30,0,1,,,1,0,0,,1,DE,1,1,0,14474707.13,37565.19273,0,0,13664925.21,2479302.72,2286180.82,66,12261
333790,0.7992,129,146414,333790,0,100277040.8,30,0,1,,,1,,1,,1,DE,1,1,0,25080142.21,111870.4326,0,0,24623756.59,7383448.55,7286377.45,66,12270
91332,0.6498,129,52401,91332,0,3517442861,30,0,1,,,1,,1,,1,DE,1,1,1,1944929607,6172508.49,0,1,1938359539,407385560.3,406081854.8,66,12285
8176115,0.6274,129,2183496,8176115,1,,93,0,0,,1,0,1,0,1,0,DE,1,1,0,17097.05,43.0719697,0,0,0,2842.75,0,66,12305
91398,0.7218,129,52415,91398,0,64193941.68,30,0,1,,,1,,1,,1,DE,1,1,0,96917290.72,132843.8465,0,0,93570817.28,8767693.87,8510974.36,66,12407
89781179,0.4578,129,46152015,89781179,1,,93,0,1,,1,0,0,0,1,0,DE,1,1,0,155882.96,130.2139394,0,0,68189.04,8594.12,0,66,12492
91423,0.1691,129,52431,91423,0,47136520.86,30,0,1,,,1,,1,,1,DE,1,1,0,3061096.4,12987.69394,0,0,3012781.8,857187.8,844662.3,66,12525
91431,0.6065,129,52432,91431,0,36915132.44,30,0,1,,,1,,1,,1,DE,1,1,0,3298938.96,11941.13939,0,0,3139912.82,788115.2,749702.6,66,12536
1815196,0.5644,129,1111972,1815196,1,,93,0,0,,1,0,0,0,1,0,DE,1,1,0,2272.45,4.881969697,0,0,0,322.21,0,66,125953
1024017,0.828,129,640768,1024017,1,,93,0,0,,1,0,0,0,1,0,DE,1,1,0,0,0,0,0,0,0,0,66,12598
91489,0.5116,129,52444,91489,0,29520744209,30,0,1,,,1,,1,,1,DE,1,1,1,26748633333,98566552.37,1,0,26679348219,6505392456,6489565895,66,12642
91508,0.996,129,52446,91508,0,5402811031,30,1,1,,,1,,1,,1,DE,1,1,0,1818544716,7037392.669,0,0,1808616482,464467916.2,462155428.9,66,12642
91530,0.6582,129,52450,91530,0,38977497.19,30,1,1,,,1,,1,,1,DE,1,1,0,3491390,6292.309091,0,0,2457542.3,415292.4,315222.5,66,12675
91533,0.3702,129,52452,91533,0,415367658.6,30,0,1,,,1,,1,,1,DE,1,1,1,164731123.7,536504.5265,0,0,162132436,35409298.75,34750777.15,66,12675
91552,0.1868,129,52457,91552,0,17441288.51,30,0,1,,,1,,1,,1,DE,1,1,0,1408943.4,3133.945455,0,0,1387674.4,206840.4,197406.4,66,12724
91560,0.3882,129,52458,91560,0,11761423792,30,0,1,,,1,,1,,1,DE,1,1,1,6977890037,23430474.11,1,0,6972705641,1546411291,1544882310,66,12725
35104622,0.8734,129,302184,35104622,0,50531569.16,30,0,1,,,1,,1,,1,DE,1,1,0,8442565.6,25373.36818,0,0,8134284.3,1674642.3,1622841,66,12737
37870385,0.5117,129,302232,37870385,0,52073305.25,30,0,1,,,1,,1,,1,DE,1,1,0,9207789.06,21450.21985,0,0,8898496.93,1415714.51,1322318.91,66,12757
9452204,0.7516,129,490170,9452204,0,,93,0,0,,,1,,1,,1,SE,1,0,0,0,0,0,0,0,0,0,66,128113
91682,0.0443,129,52480,91682,0,1022871071,30,0,1,,,1,,1,,1,DE,1,1,0,6185645.2,13740.14242,0,0,5434595.6,906849.4,713556.2,66,12990
91690,0.8542,129,52481,91690,0,831676706.3,30,0,1,,,1,,1,,1,DE,1,1,0,59344187.35,193201.9152,0,0,58946122.1,12751326.4,12668832.7,66,12999
91766,0.0286,129,52502,91766,0,23915894.29,30,0,1,,,1,,1,,1,DE,1,1,0,2613567.3,5843.021212,0,0,2518501.3,385639.4,354820.2,66,13054
91772,0.5785,129,52503,91772,0,359582358.5,30,0,1,,,1,,1,,1,DE,1,1,0,16867895,20768.34242,0,0,16527120.7,1370710.6,1318312.6,66,13054
104473530,0.7345,129,55052573,104473530,0,2087764.654,30,0,1,,,1,,1,,1,DE,1,1,0,1357295.06,4016.78197,0,0,1198898.98,265107.61,251378.64,66,13058
2247554,0.4473,129,534505,2247554,0,35582188.1,30,0,1,,,1,,1,,1,DE,1,1,0,4715993.84,12890.00227,0,0,4584557.84,850740.15,828478.15,66,130907
91790,0.3181,129,52509,91790,0,18073367.93,30,0,1,,,1,,1,1,0,DE,1,1,0,1580038.2,4675.840909,0,0,1259329.9,308605.5,234880.2,66,13134
91797,0.4465,129,52510,91797,0,141483751.3,30,0,1,,,1,0,0,,1,DE,1,1,0,74317433.3,382498.4758,0,0,72453578,25244899.4,24582012.9,66,13175
91866,0.5571,129,52563,91866,0,257940812.4,30,0,1,,,1,,1,,1,DE,1,1,0,43215252.05,124853.4288,0,0,42550887.8,8240326.3,8168515.6,66,13199
46847015,0.4368,129,23517137,46847015,1,,93,0,0,,1,0,0,0,1,0,DE,1,1,0,53394.86,232.6178788,0,0,0,15352.78,0,66,13220
73193255,0.3089,129,36170081,73193255,0,100503067.6,30,0,1,,,1,,1,1,0,DE,1,1,0,22774037.95,70701.01288,0,0,22146571.6,4666266.85,4419966.6,66,13227
15644080,0.8258,129,7941838,15644080,0,4059673178,30,0,1,,,1,,1,,1,DE,1,1,1,5001112398,14376762.68,0,1,4994407764,948866336.7,947626549.4,66,13304
42756302,0.7375,129,21390259,42756302,0,690039243.5,30,0,1,,,1,,1,,1,DE,1,1,1,1402435589,4215113.074,0,0,1395996439,278197462.9,277870758.6,66,13341
73803760,0.0819,129,37502405,73803760,0,2086868.324,30,0,0,,,1,,1,1,0,DE,1,1,0,186360,893.7878788,0,0,145607,58990,58990,66,13345
28021945,0.6484,129,13847181,28021945,0,10010560.78,30,0,1,,,1,,1,,1,DE,1,1,0,8352003.34,85785.00909,0,0,7971531.68,5661810.6,5369681.4,66,13347
9172519,0.2848,129,4770114,9172519,0,,93,0,0,,,1,,1,1,0,DE,1,1,0,99754.44,796.2151515,0,0,0,52550.2,0,66,13348
26156365,0.869,129,13033852,26156365,0,256634575.5,30,0,1,,,1,0,0,,1,DE,1,1,0,102596402.3,362940.8386,0,0,100640907.4,23954095.35,23706134.48,66,13351
107379449,0.9202,129,56740338,107379449,0,35003420.69,30,0,1,,,1,0,0,,1,DE,1,1,0,7124063.59,24487.10348,0,0,6685139.44,1616148.83,1566385.54,66,135413
3816082,0.5847,129,658965,3816082,0,1555427230,30,0,1,,,1,,1,,1,DE,1,1,1,2921917116,16803048.7,0,1,2896472886,1109001214,1101799206,66,137847
1101496,0.461,129,678020,1101496,0,12634668.24,30,0,1,,,1,0,0,,1,DE,1,1,0,6588385.86,13847.90545,0,0,6397510.14,913961.76,870880.08,66,139133
93507,0.4887,129,53088,93507,0,549160297.3,30,0,1,,,1,,1,,1,DE,1,1,1,258706771.4,571939.4894,0,0,255835332.4,37748006.3,37361304.1,66,13919
93515,0.4086,129,53089,93515,0,3375302705,30,0,1,,,1,,1,,1,DE,1,1,1,3080795230,10249892.38,0,1,3070119112,676492896.9,674546309.4,66,13921
32022120,0.0793,129,707434,32022120,0,,93,0,1,,,1,,1,,1,DE,1,1,0,1192959.3,1471.251515,0,0,0,97102.6,0,66,140905
41764657,0.223,129,723611,41764657,0,,93,0,0,,,1,0,0,,1,PL,1,0,0,128111.9,155.3333333,0,0,0,10252,0,66,141642
42185620,0.1171,129,21213227,42185620,0,,93,0,1,,,1,,1,1,0,DE,1,1,0,14148,86.07575758,0,0,0,5681,0,66,142845
6030966,1,129,3248640,6030966,0,2564818892,30,0,1,,,1,,1,,1,DE,1,1,1,1876936307,5969164.099,0,1,1867151575,393964830.6,392521483.6,66,144279
1217833,0.9985,129,778153,1217833,0,11167776777,30,0,1,,,1,,1,,1,DE,1,1,1,7687554149,30421373.91,1,0,7675277227,2007810678,2003766609,66,144634
1619102,0.3138,129,813082,1619102,0,135030993.1,30,0,1,,,1,,1,,1,DE,1,1,0,88170583.7,214087.4227,0,0,87599307.5,14129769.9,14051732.4,66,146565
1306094,0.6452,129,839319,1306094,1,,93,0,0,,1,0,0,0,1,0,CH,1,0,0,44574.6,475.5722727,0,0,0,31387.77,0,66,147991
93965,0.6908,129,53268,93965,0,465021056.5,30,0,1,,,1,,1,,1,DE,1,1,1,94278686.9,361639.3894,0,0,93855050.8,23868199.7,23781559.1,66,14850
93979,0.7499,129,53270,93979,0,83463113.41,30,0,1,,,1,,1,,1,DE,1,1,0,9082371.45,31598.03788,0,0,8781738.35,2085470.5,1949456.55,66,14870
94159,0.8694,129,53328,94159,0,824808043.9,30,0,1,,,1,,1,,1,DE,1,1,1,650751398.8,2559778.109,0,0,649540512.9,168945355.2,168772454.7,66,15019
77800181,0.4717,129,39874444,77800181,0,1085197107,30,0,1,,,1,,1,,1,DE,1,1,1,655260309.6,2025007.094,0,0,653365060.4,133650468.2,133370805.1,66,15240
94363,0.54,129,53406,94363,0,7389156483,30,0,1,,,1,,1,,1,DE,1,1,1,7090221837,21931901.23,1,0,7079285097,1447505481,1445446800,66,15253
1581268,0.3309,129,991723,1581268,0,2332951589,30,0,1,,,1,,1,,1,DE,1,1,1,4506096192,15646129.09,0,1,4495589493,1032644520,1029560915,66,152783
94504,0.6116,129,53453,94504,0,3509255491,30,0,1,,,1,,1,,1,DE,1,1,1,1861621372,9552821.379,0,1,1859912587,630486211,629678250.6,66,15547
1124106,0.9468,129,308274,1124106,0,2323632771,30,0,1,,,1,,1,,1,DE,1,1,1,2865387647,12627830.14,0,1,2857358909,833436789.4,828649818.5,66,15548
1642545,0.0516,129,1012030,1642545,0,24967952.46,30,0,0,,,1,0,0,,1,DE,1,1,0,753385.84,2061.258182,0,0,649050.86,136043.04,122305.08,66,156183
1623124,0.5862,129,1035001,1623124,1,,93,0,0,,1,0,0,0,1,0,GB,0,1,0,51539.53,287.9362121,0,0,0,19003.79,0,66,157286
69052977,0.7336,129,34976257,69052977,0,41708875.19,30,0,1,,,1,,1,,1,DE,1,1,0,4978921.91,34546.75,0,0,4920011.86,2280085.5,2266979.6,66,15786
40292186,0.2063,129,20137315,40292186,0,5444049.871,30,0,1,,,1,0,0,1,0,DE,1,1,0,920043.19,4535.901364,0,0,833725.8,299369.49,284310.3,66,15814
1635456,0.1056,129,1047152,1635456,0,833158628,30,0,0,,,1,,1,,1,LU,1,0,0,164497.14,185.3518182,0,0,158543.96,12233.22,11304.72,66,158272
1728774,0.3155,129,1074707,1728774,1,,93,0,0,,1,0,0,0,1,0,DE,1,1,0,1793.43,1.734393939,0,0,0,114.47,0,66,158376
94710,0.6426,129,53564,94710,0,8579299.97,30,0,1,,,1,,1,,1,DE,1,1,0,1108179.78,3779.704848,0,0,1030125.38,249460.52,229616.52,66,15887
389284,0.1198,129,168425,389284,0,,93,0,1,,,1,,1,1,0,DE,1,1,0,43777.1,660.1757576,0,0,0,43571.6,0,66,15987
1680550,0.5847,129,1084850,1680550,0,449387848.6,30,0,1,,,1,,1,,1,DE,1,1,1,594962630,757655.6144,0,0,592965854.2,50005270.55,49413198.13,66,160925
5383933,0.0715,129,2890057,5383933,0,12221698.53,30,0,1,,,1,0,0,,1,DE,1,1,0,2668815.55,7947.730455,0,0,2550645.31,524550.21,505943.9,66,161073
1827410,0.2918,129,1176081,1827410,0,788485576.5,30,0,1,,,1,,1,,1,DE,1,1,1,1614673985,3884201.12,0,0,1607037898,256357273.9,254900837.9,66,162002
94764,0.4202,129,53572,94764,0,36791990.31,30,0,1,,,1,,1,,1,DE,1,1,0,12648627.27,46191.59712,0,0,11968218.14,3048645.41,2926670.73,66,16209
94772,0.6722,129,53573,94772,0,327019260.2,30,0,1,,,1,,1,,1,DE,1,1,1,223756045.7,818272.7064,0,0,217998873.7,54005998.62,53323897.92,66,16224
2894057,0.6471,129,308966,2894057,0,730473674.4,30,0,1,,,1,,1,,1,DE,1,1,1,672300557,2409065.917,0,0,666882435,158998350.5,158162150,66,16250
5845179,0.519,129,3120894,5845179,0,368524577.8,30,0,1,,,1,,1,,1,DE,1,1,1,162762932.6,459817.5742,0,0,160995991.1,30347959.9,30035889.5,66,16282
2205059,0.206,129,1129260,2205059,0,8261664.794,30,0,0,,,1,,1,1,0,DE,1,1,0,2046521,7864.113636,0,0,1994999.98,519031.5,493006.77,66,162992
35920049,0.0367,129,17444848,35920049,0,1200218166,30,0,0,,,1,,1,,1,DE,1,1,0,1298180948,2511852.862,0,0,1279733195,165782288.9,163483062.6,66,163169
2243688,0.169,129,1156602,2243688,0,9053538.385,30,0,1,,,1,,1,,1,DE,1,1,0,2333054.75,4133.940758,0,0,2194096.7,272840.09,246657.44,66,164131
94860,0.3081,129,53585,94860,0,56729332.23,30,0,1,,,1,,1,,1,DE,1,1,0,8050075,31985.33333,0,0,7996646.5,2111032,2095958.5,66,16433
1809556,0.2598,129,1171479,1809556,0,196006319.2,30,0,1,,,1,,1,,1,DE,1,1,0,216717472,597617.6638,0,0,214707856.6,39442765.81,38744671.75,66,164770
2958928,0.2634,129,1619343,2958928,0,14861028,30,0,0,,,1,,1,0,0,DE,1,1,0,469301.2,837.3787879,0,0,450763,55267,55267,66,165126
61355410,0.2495,129,30575732,61355410,0,27124486.2,30,0,1,,,1,0,0,,1,DE,1,1,0,9362505.14,22075.18909,0,0,9320487.58,1456962.48,1448424.48,66,165496
1956698,0.6665,129,1234802,1956698,0,35643213.91,30,0,1,,,1,,1,,1,DE,1,1,0,6763238.73,13044.0797,0,0,6601629.99,860909.26,843690.74,66,166073
19926209,0.44,129,7978392,19926209,0,3645566697,30,0,1,,,1,,1,,1,DE,1,1,1,4008430114,14397994.41,0,1,3995650923,950267630.8,947188439.3,66,166266
67890997,0.498,129,34667259,67890997,0,271621123.8,30,0,1,,,1,,1,,1,DE,1,1,1,79097112.1,288123.4045,0,0,78814255.1,19016144.7,18956110.5,66,166394
20826009,0.6834,129,10397078,20826009,0,396463442.4,30,0,1,,,1,,1,,1,DE,1,1,1,72772054.65,198732.3909,0,0,72102220,13116337.8,13020628.45,66,16682
1981051,0.8997,129,1247219,1981051,0,11588921432,30,0,1,,,1,,1,,1,DE,1,1,1,8554121154,29451322.25,1,0,8545697702,1943787269,1942554685,66,167552
2251205,0.048,129,1335161,2251205,0,42071016.11,30,0,1,,,1,,1,,1,DE,1,1,0,15302921.79,26437.50303,0,0,15090736.38,1744875.2,1714884.71,66,167837
808925,0.449,129,478673,808925,0,4790588.605,30,0,0,,,1,,1,,1,DE,1,1,0,562327.32,3083.769091,0,0,532595.19,203528.76,198466.56,66,16831
95663,0.2142,129,54102,95663,0,473357850.1,30,0,1,,,1,,1,,1,DE,1,1,1,288215021.2,1035843.733,0,0,286505777.5,68365686.4,67947167.4,66,17215
95705,1,129,54111,95705,0,390644625,30,0,1,,,1,,1,,1,DE,1,1,1,146502882.8,500949.1788,0,0,145599466.5,33062645.8,32892944.05,66,17236
7971860,0.2838,129,310376,7971860,0,111614911.5,30,1,1,,,1,,1,,1,DE,1,1,0,23212323.55,131718.2848,0,0,22608558.65,8693406.8,8586909.8,66,17236
95732,0.7497,129,54116,95732,0,40206511974,30,0,1,,,1,,1,,1,DE,1,1,1,24684393225,84942827.28,1,0,24624505687,5606226601,5594815547,66,17248
95827,0.6925,129,54145,95827,0,65938183904,30,0,1,,,1,,1,,1,DE,1,1,1,36730602914,143760894.4,1,0,36630027472,9488219028,9463392879,66,17307
95852,0.5,129,54148,95852,0,12616959.36,30,0,1,,,1,,1,,1,DE,1,1,0,3880083.05,9517.624848,0,0,3732229.89,628163.24,616979.24,66,17359
2417338,0.9029,129,1446169,2417338,0,3577462533,30,0,1,,,1,,1,,1,DE,1,1,1,2386510011,11122582.16,0,1,2382094609,734090422.5,732049119.8,66,174105
96034,0.7029,129,54207,96034,0,1342757637,30,0,1,,,1,,1,,1,DE,1,1,1,899944770.3,2847587.359,0,1,898434303.2,187940765.7,187564972.2,66,17417
96474,0.2756,129,54440,96474,0,12908978.73,30,0,1,,,1,,1,1,0,DE,1,1,0,652447.3,2214.89697,0,0,644203.3,146183.2,143893.2,66,17502
55608400,0.422,129,15284135,55608400,0,49867849.13,30,0,1,,,1,,1,,1,DE,1,1,0,3993202.31,8613.956061,0,0,3970281.61,568521.1,562633.84,66,177042
2505516,0.4087,129,1519120,2505516,1,,93,0,0,,1,0,0,0,1,0,DE,1,1,0,111995.25,195.1034848,0,0,0,12876.83,0,66,177975
78531418,1,129,40651548,78531418,0,533337747.5,30,0,1,,,1,,1,,1,DE,1,1,1,289734635.1,1038838.086,0,0,287985448,68563313.68,68330141.47,66,178050
2977589,0.1507,129,1568560,2977589,0,,93,0,1,,,1,0,0,1,0,DE,1,1,0,735088.37,3574.691212,0,0,0,235929.62,0,66,180008
101580,1,129,56412,101580,0,246341191.8,30,0,1,,,1,,1,,1,DE,1,1,0,71493470.2,250434.5,0,0,69388205.6,16528677,16274493,66,18059
5744899,0.6001,129,3120722,5744899,0,755615923.5,30,0,1,,,1,,1,,1,AT,1,0,1,359161131.1,1281588.516,0,0,355043290.3,84584842.08,83617305.31,66,18110
101637,0.1202,129,56432,101637,0,,93,0,1,,,1,,1,0,0,DE,1,1,0,396777.1,2482.783333,0,0,0,163863.7,0,66,18113
101679,0.6717,129,56450,101679,0,465687390,30,0,1,,,1,,1,,1,DE,1,1,1,662201593.6,1910408.427,0,0,658151585.2,126086956.2,125385168.4,66,18151
102012,0.8342,129,56728,102012,0,3156008750,30,0,1,,,1,,1,,1,DE,1,1,1,2140563829,9349160.338,0,1,2129449659,617044582.3,613951585.9,66,18428
102101,0.3838,129,56803,102101,0,465918731.5,30,0,1,,,1,,1,,1,DE,1,1,1,440562157.8,2166865.732,0,0,438022678.2,143013138.3,142617377.8,66,18577
5983225,1,129,3109075,5983225,0,50264099468,30,0,1,,,1,,1,,1,DE,1,1,1,32127981436,99309907.84,1,0,32042772070,6554453917,6532020819,66,19079
88957863,0.297,129,46308822,88957863,0,,93,0,0,,,1,,1,,1,DE,1,1,0,4970732.44,60344.50197,0,0,496138.98,3982737.13,0,66,19120
349084,0.2452,129,152459,349084,0,6212810.13,30,0,1,,,1,,1,0,0,DE,1,1,0,2081465.21,4239.03803,0,0,1996695.08,279776.51,227722.91,66,19151
386673,0.5584,129,167096,386673,0,160803737.8,30,0,1,,,1,,1,,1,DE,1,1,0,25418647.04,70242.55758,0,0,24953047.08,4636008.8,4541752.4,66,19272
58604507,0.6299,129,29419390,58604507,0,284553121.6,30,0,1,,,1,,1,,1,DE,1,1,0,121745152.8,531036.2098,0,0,120263086.2,35048389.85,34633368.9,66,195255
105752,0.2709,129,58205,105752,0,1023412373,30,0,1,,,1,,1,,1,DE,1,1,1,438349334.6,1489490.829,0,0,436443428.3,98306394.7,98029141.8,66,19562
374435,0.3924,129,58214,374435,0,1773430447,30,0,1,,,1,,1,,1,DE,1,1,1,1861411745,6349868.73,0,1,1849224398,419091336.2,414033954.5,66,19584
105888,0.635,129,58252,105888,0,57367059.16,30,0,1,,,1,,1,,1,DE,1,1,0,7487553.3,28737.40455,0,0,7313121.5,1896668.7,1850350.9,66,19602
105902,0.8322,129,58258,105902,0,10301740.65,30,0,0,,,1,,1,1,0,DE,1,1,0,249953.62,800.4439394,0,0,186452.24,52829.3,30150.22,66,19625
106183,0.736,129,58427,106183,0,12141138418,30,0,1,,,1,,1,,1,DE,1,1,1,8892522772,29832135.44,1,0,8868166925,1968920939,1963171710,66,19910
106201,0.6783,129,58429,106201,0,9062342420,30,0,1,,,1,,1,,1,DE,1,1,1,5956276190,19265453.42,0,1,5945295170,1271519926,1269509105,66,19912
89683061,0.4166,129,46152016,89683061,0,870133061.2,30,1,1,,,1,,1,,1,DE,1,1,0,152773943.9,607887.0545,0,0,151292641.7,40120545.6,39844758.8,66,20080
89683062,0.9668,129,46152017,89683062,0,2512670193,30,0,1,,,1,,1,,1,DE,1,1,1,1018974677,2864990.655,0,1,1016868136,189089383.3,188496336.5,66,20080
107910,0.6414,129,59070,107910,0,424163273.8,30,0,1,,,1,,1,,1,DE,1,1,1,361549817.5,1208629.266,0,0,360053195.8,79769531.56,79331547.86,66,20311
38399221,0.2048,129,19198344,38399221,0,,93,0,1,,,1,0,0,1,0,DE,1,1,0,3886.86,3.935454545,0,0,0,259.74,0,66,20326
47932738,0.3485,129,23994452,47932738,1,,93,0,0,,1,0,0,0,1,0,DE,1,1,0,58437.77,71.41606061,0,0,0,4713.46,0,66,203522
337671,0.9735,129,147956,337671,0,30710538014,30,0,1,,,1,,1,,1,DE,1,1,1,15702402987,54134306.23,1,0,15684482845,3572864211,3568515451,66,20671
59988298,1,129,28533420,59988298,1,292966592.8,30,0,0,,,1,0,0,1,0,CN,0,0,0,26647411.98,102189.3644,0,0,26064709.74,6744498.05,6616140.2,66,20800
1561474,0.272,129,316877,1561474,0,16705689.24,30,0,1,,,1,,1,,1,DE,1,1,0,28266326.9,40868.9697,0,0,27573111.6,2697352,2669601.1,66,21086
2404988,0.4353,129,317022,2404988,0,6277956.841,30,0,0,,,1,,1,,1,DE,1,1,0,1094084.1,4199.135606,0,0,1083786.6,277142.95,274016.25,66,21223
